date,commodity,market,district,state,variety,grade,min_price,max_price,modal_price,arrivals
2025-12-18,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,2682.77,2997.17,2829.42,4554.99
2025-12-19,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,2463.17,2990.13,2690.37,5557.67
2025-12-20,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,3026.34,3433.47,3228.54,4413.35
2025-12-22,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,2872.72,3367.01,3105.5,5781.61
2025-12-23,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,2722.02,3084.56,2907.64,5004.24
2025-12-24,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,2632.49,2953.83,2788.06,4310.83
2025-12-25,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,2702.35,3213.34,2970.07,4728.71
2025-12-26,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,3017.7,3455.92,3219.41,3631.85
2025-12-27,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,2678.7,3105.25,2915.4,4118.16
2025-12-29,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,2566.21,2999.75,2777.84,4393.06
2025-12-30,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,2562.73,2918.24,2711.77,4112.05
2025-12-31,Wheat,Ludhiana,Ludhiana,Punjab,PBW-343,FAQ,2893.76,3214.21,3061.4,4710.46
2023-01-02,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2321.21,2527.76,2427.63,5251.5
2023-01-03,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1851.8,2303.18,2053.42,6186.88
2023-01-04,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2462.3,2814.3,2646.58,4063.91
2023-01-05,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2339.28,2736.6,2521.94,4697.11
2023-01-06,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2266.53,2722.73,2501.03,5980.13
2023-01-07,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2385.65,2589.97,2489.04,5170.03
2023-01-09,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2548.43,2864.64,2693.48,4303.99
2023-01-10,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2339.47,2678.69,2507.1,5951.41
2023-01-11,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2264.42,2571.91,2428.43,4308.13
2023-01-12,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2270.64,2755.98,2484.81,6532.52
2023-01-13,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2457.76,2747.98,2611.4,4999.8
2023-01-14,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2351.05,2780.43,2541.52,6434.84
2023-01-16,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2451.48,2777.09,2593.62,6022.13
2023-01-17,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2508.1,2771.98,2654.18,6430.08
2023-01-18,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2377.0,2840.28,2614.58,5812.67
2023-01-19,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2344.15,2625.95,2479.92,4220.83
2023-01-20,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2278.81,2631.39,2428.11,6517.56
2023-01-21,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2434.6,2900.01,2691.98,4738.83
2023-01-22,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2514.83,2810.36,2657.78,4901.19
2023-01-23,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2132.13,2415.33,2272.54,4907.86
2023-01-24,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2211.86,2681.58,2448.9,4912.71
2023-01-25,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2205.75,2687.32,2418.3,7392.8
2023-01-26,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2200.7,2632.19,2433.59,6254.63
2023-01-27,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2064.61,2339.53,2203.65,5196.68
2023-01-28,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2205.06,2564.92,2381.71,4962.58
2023-01-30,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2273.93,2488.39,2374.56,6166.61
2023-01-31,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2329.36,2812.65,2584.85,4135.12
2023-02-01,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2046.98,2434.23,2226.99,6393.67
2023-02-02,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2294.4,2588.63,2420.3,7132.02
2023-02-03,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1935.77,2436.09,2147.72,8952.12
2023-02-04,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1965.36,2294.91,2129.23,4948.73
2023-02-06,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2184.49,2575.27,2365.91,4102.37
2023-02-07,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2089.77,2479.93,2264.97,6491.43
2023-02-08,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2007.21,2346.93,2157.4,4836.83
2023-02-09,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2301.25,2652.81,2481.53,3896.42
2023-02-10,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2139.9,2384.69,2267.58,4547.77
2023-02-11,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1967.89,2213.98,2090.11,7662.48
2023-02-13,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1788.99,2204.13,1961.98,5856.49
2023-02-14,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2311.11,2718.39,2497.17,6817.26
2023-02-15,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2104.87,2419.02,2242.94,7241.78
2023-02-16,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1954.88,2199.77,2063.02,7767.75
2023-02-17,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1996.26,2156.5,2082.29,7268.8
2023-02-18,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1976.37,2248.02,2112.13,7269.47
2023-02-20,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2192.14,2577.99,2364.67,5756.05
2023-02-21,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2123.38,2313.4,2214.63,4794.5
2023-02-22,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2170.79,2673.52,2387.54,6381.57
2023-02-23,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2207.24,2397.25,2301.3,5764.2
2023-02-24,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2195.37,2497.35,2341.52,6892.37
2023-02-25,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2147.96,2359.18,2262.3,6863.61
2023-02-26,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2220.6,2463.03,2335.18,7597.77
2023-02-27,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1979.3,2249.81,2105.39,6799.48
2023-02-28,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2097.56,2408.35,2254.09,7245.47
2023-03-01,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1868.94,2067.87,1964.96,7754.98
2023-03-02,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1996.61,2174.67,2091.63,7597.59
2023-03-03,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1819.04,2178.42,1978.31,7636.63
2023-03-04,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1995.5,2307.62,2150.72,7854.64
2023-03-06,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1800.27,2121.27,1973.28,8131.03
2023-03-07,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1950.63,2386.23,2148.14,8355.75
2023-03-08,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1720.19,2048.11,1884.49,6380.2
2023-03-09,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1648.13,1990.84,1805.02,7005.81
2023-03-10,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1850.23,2226.62,2042.03,7666.68
2023-03-11,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1626.25,2009.37,1790.45,11748.17
2023-03-13,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1813.75,2199.81,1974.65,6638.88
2023-03-14,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1927.21,2246.04,2100.56,5156.11
2023-03-15,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1863.7,2175.95,1998.39,10279.14
2023-03-16,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1927.82,2136.37,2029.91,9208.31
2023-03-17,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1911.32,2134.59,2034.16,8203.02
2023-03-18,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1902.05,2217.18,2076.6,8707.34
2023-03-19,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2042.86,2419.97,2209.98,8083.7
2023-03-20,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1890.81,2146.49,2022.11,8726.63
2023-03-21,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1863.12,2090.44,1973.72,7905.15
2023-03-22,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1595.58,1874.07,1736.53,9436.74
2023-03-23,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1818.84,2007.89,1903.2,10096.38
2023-03-24,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1819.88,2058.56,1935.4,9149.1
2023-03-25,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1572.62,1801.52,1682.42,7409.87
2023-03-27,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1864.6,2167.31,2025.23,12540.68
2023-03-28,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1630.46,1862.71,1747.7,10014.56
2023-03-29,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2027.01,2287.64,2156.05,6778.74
2023-03-30,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1826.21,2025.65,1931.26,8728.49
2023-03-31,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1966.26,2346.71,2144.96,10737.29
2023-04-01,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1745.72,2019.65,1895.69,14120.89
2023-04-03,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1712.67,1895.01,1806.06,12889.19
2023-04-04,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1669.67,1819.77,1744.44,6500.35
2023-04-05,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1659.6,2028.4,1825.14,9689.23
2023-04-06,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1521.21,1834.5,1658.43,12909.67
2023-04-07,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1694.61,1992.85,1841.69,8122.22
2023-04-08,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1958.36,2189.54,2081.89,11169.85
2023-04-10,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1728.29,2107.53,1887.01,9972.53
2023-04-11,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1787.45,2174.17,1956.53,10144.61
2023-04-12,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1757.28,1921.78,1848.46,9971.05
2023-04-13,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1783.84,1985.56,1871.84,8678.66
2023-04-14,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1548.93,1843.41,1686.93,8565.29
2023-04-15,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1520.51,1899.86,1685.9,8179.22
2023-04-17,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1742.06,1999.31,1856.15,8612.81
2023-04-18,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1549.01,1831.59,1696.39,8639.62
2023-04-19,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1754.73,2026.63,1875.02,11215.62
2023-04-20,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1658.78,1995.14,1817.81,5420.99
2023-04-21,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1548.57,1860.62,1689.66,6473.51
2023-04-22,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1738.84,1877.45,1813.1,7664.89
2023-04-24,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1656.46,2010.81,1826.28,10643.46
2023-04-25,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1530.06,1758.06,1638.39,10968.89
2023-04-26,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1588.79,1741.69,1670.99,6633.81
2023-04-27,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1839.12,2091.64,1968.61,10994.09
2023-04-28,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1817.35,2096.1,1947.99,9339.45
2023-04-29,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1629.18,1978.86,1796.65,9110.89
2023-04-30,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1726.15,1873.38,1800.25,10045.54
2023-05-01,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1688.08,1959.8,1804.38,7697.87
2023-05-02,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1815.02,2221.73,1998.65,8034.64
2023-05-03,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1711.05,2034.16,1857.19,8739.57
2023-05-04,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1772.64,2033.91,1884.41,5885.94
2023-05-05,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1793.97,2134.31,1960.62,9854.19
2023-05-06,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1735.15,2078.83,1923.9,6870.41
2023-05-08,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1759.21,2040.36,1914.56,8944.4
2023-05-09,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1640.93,2062.43,1822.0,7134.02
2023-05-10,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1876.62,2095.36,1977.78,8603.25
2023-05-11,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1590.93,1838.5,1713.38,8321.72
2023-05-12,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1648.78,2026.16,1813.47,8898.31
2023-05-13,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1744.31,1921.68,1832.85,8861.98
2023-05-15,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1808.53,2145.5,1956.57,9266.36
2023-05-16,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2088.91,2400.21,2221.97,6929.57
2023-05-17,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2022.86,2244.9,2135.64,7011.5
2023-05-18,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1656.05,1997.43,1802.22,9398.64
2023-05-19,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1746.31,2009.41,1872.94,6392.44
2023-05-20,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2167.68,2362.96,2269.65,9810.38
2023-05-21,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1767.09,2048.08,1901.24,11081.95
2023-05-22,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1773.1,2120.01,1946.43,6553.12
2023-05-23,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1898.54,2145.8,2028.08,11253.08
2023-05-24,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1755.87,1980.81,1866.66,6080.74
2023-05-25,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1861.89,2313.83,2066.51,8437.12
2023-05-26,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1848.07,2218.15,2018.96,10984.81
2023-05-27,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1786.98,1982.62,1885.65,12104.29
2023-05-28,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1818.03,2062.88,1931.29,7128.0
2023-05-29,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1864.44,2145.7,2008.48,6937.94
2023-05-30,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1747.77,2082.29,1903.67,6384.86
2023-05-31,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1754.77,2076.5,1908.78,8542.29
2023-06-01,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2159.17,2483.81,2318.96,7109.09
2023-06-02,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2079.95,2302.02,2195.2,7213.47
2023-06-03,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2112.81,2467.56,2296.97,5515.17
2023-06-05,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1767.98,2139.24,1942.36,5866.53
2023-06-06,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2164.81,2508.64,2330.02,5054.25
2023-06-07,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2237.67,2687.36,2439.08,5264.82
2023-06-08,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2108.2,2515.06,2285.34,5973.39
2023-06-09,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2085.92,2383.07,2214.06,4936.78
2023-06-10,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2062.47,2548.59,2285.99,5412.37
2023-06-11,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1986.0,2360.39,2143.07,6692.05
2023-06-12,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2091.91,2520.7,2306.04,6483.36
2023-06-13,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2350.39,2564.14,2463.08,6806.4
2023-06-14,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2156.34,2519.57,2349.37,6254.36
2023-06-15,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2090.1,2383.12,2227.53,3819.94
2023-06-16,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2271.07,2707.62,2512.41,7949.5
2023-06-17,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2164.8,2575.74,2353.29,6133.25
2023-06-18,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1958.69,2258.38,2091.62,5511.68
2023-06-19,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2242.92,2562.87,2404.01,6182.7
2023-06-20,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2226.21,2542.19,2386.35,7133.25
2023-06-21,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2278.64,2605.12,2458.43,7766.61
2023-06-22,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2079.83,2462.15,2245.31,8764.59
2023-06-23,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2081.01,2458.45,2255.14,6881.51
2023-06-24,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2233.63,2469.99,2356.7,8577.95
2023-06-26,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2286.67,2623.76,2466.26,5223.14
2023-06-27,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2332.45,2696.07,2497.96,6577.45
2023-06-28,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2379.0,2605.86,2492.0,6867.47
2023-06-29,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2351.05,2573.2,2461.13,6763.55
2023-06-30,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,1982.05,2494.59,2199.12,6616.66
2023-07-01,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2572.84,3077.89,2801.51,5099.65
2023-07-03,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2376.16,2957.62,2630.45,4748.36
2023-07-04,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2095.6,2498.6,2299.58,2381.78
2023-07-05,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2189.66,2605.09,2363.9,2968.57
2023-07-06,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2050.86,2299.48,2174.83,5282.24
2023-07-07,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2200.77,2564.54,2364.41,4753.35
2023-07-08,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2680.86,3037.82,2852.99,7208.73
2023-07-10,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2644.51,2989.22,2814.75,5554.79
2023-07-11,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2387.31,2645.63,2516.32,5002.91
2023-07-12,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2471.14,2741.6,2613.61,4917.39
2023-07-13,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2405.04,2896.67,2637.26,4547.45
2023-07-14,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2288.23,2789.91,2522.26,4888.33
2023-07-15,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2417.35,2916.98,2662.78,6747.38
2023-07-17,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2408.08,2727.25,2564.22,4492.23
2023-07-18,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2449.14,2955.07,2699.39,4180.08
2023-07-19,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2356.27,2904.02,2604.04,5338.8
2023-07-20,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2357.61,2721.72,2538.62,7118.19
2023-07-21,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2549.35,2880.86,2730.02,6181.35
2023-07-22,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2384.52,2782.16,2587.47,3991.96
2023-07-24,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2566.17,2820.39,2702.62,4415.35
2023-07-25,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2497.45,2756.42,2612.47,4447.45
2023-07-26,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2507.82,3086.39,2773.92,5436.59
2023-07-27,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2346.55,2589.92,2461.96,6678.28
2023-07-28,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2421.31,2662.25,2542.89,5640.07
2023-07-29,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2348.63,2809.69,2573.93,5163.03
2023-07-30,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2393.41,2885.25,2623.5,5820.46
2023-07-31,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2313.98,2791.09,2564.88,5111.83
2023-08-01,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2441.37,3019.25,2701.61,4473.01
2023-08-02,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2428.06,2648.05,2530.13,5710.87
2023-08-03,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2670.29,2974.45,2833.86,5723.42
2023-08-04,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2805.86,3307.73,3060.33,3661.62
2023-08-05,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2774.95,3069.79,2905.15,5605.8
2023-08-07,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2491.63,3098.35,2765.99,7386.56
2023-08-08,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2697.12,3151.01,2937.43,5797.93
2023-08-09,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2685.95,2922.55,2816.11,6637.24
2023-08-10,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2483.06,2731.35,2606.25,5466.6
2023-08-11,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2294.78,2818.45,2547.24,6397.22
2023-08-12,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2396.4,2909.58,2627.19,5332.5
2023-08-14,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2155.32,2518.34,2340.37,5709.74
2023-08-15,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2747.18,3056.82,2898.61,5119.93
2023-08-16,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2695.09,2962.7,2810.16,7219.21
2023-08-17,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2324.18,2627.02,2472.93,5363.19
2023-08-18,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2299.92,2631.8,2443.7,3055.5
2023-08-19,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2600.06,3170.26,2851.99,4947.17
2023-08-20,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2749.46,3071.66,2898.81,5195.94
2023-08-21,Wheat,Khanna,Ludhiana,Punjab,Kalyan Sona,Grade A,2709.51,3004.15,2844.81,7581.56
