order_id,product_id,seller_id,buyer_id,commodity,district,state,quantity_kg,unit,listed_unit_price,negotiated_unit_price,final_unit_price,order_date,status,fulfillment_days,delivery_outcome,dataset_nature
ORD-DEMO-1285,PROD-WHE-105,SELLER-FARMER-1,BUYER-RETAIL-11,Wheat,Nashik,Maharashtra,331.0,KG,24.29,24.29,24.29,2025-10-13,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1286,PROD-TOM-106,SELLER-FARMER-2,BUYER-RETAIL-12,Tomato,Hubballi,Karnataka,29.0,KG,31.43,31.43,31.43,2025-10-14,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1287,PROD-ONI-107,SELLER-FARMER-3,BUYER-RETAIL-13,Onion,Nashik,Maharashtra,178.3,KG,36.14,33.27,33.27,2025-10-15,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1288,PROD-POT-108,SELLER-FARMER-4,BUYER-RETAIL-14,Potato,Pune,Maharashtra,436.6,KG,23.64,23.64,23.64,2025-10-16,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1289,PROD-RIC-109,SELLER-FARMER-5,BUYER-RETAIL-15,Rice,Hubballi,Karnataka,146.8,KG,52.28,52.28,52.28,2025-10-17,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1290,PROD-WHE-110,SELLER-FARMER-6,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,347.7,KG,26.3,26.3,26.3,2025-10-18,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1291,PROD-TOM-111,SELLER-FARMER-7,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,58.4,KG,29.75,29.75,29.75,2025-10-19,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1292,PROD-ONI-112,SELLER-FARMER-8,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,37.3,KG,32.46,32.46,32.46,2025-10-20,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1293,PROD-POT-113,SELLER-FARMER-9,BUYER-RETAIL-19,Potato,Pune,Maharashtra,155.2,KG,22.47,22.47,22.47,2025-10-21,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1294,PROD-RIC-114,SELLER-FARMER-10,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,385.9,KG,55.16,55.16,55.16,2025-10-22,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1295,PROD-WHE-115,SELLER-FARMER-11,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,323.8,KG,26.05,23.75,23.75,2025-10-23,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1296,PROD-TOM-116,SELLER-FARMER-12,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,75.2,KG,30.7,30.7,30.7,2025-10-24,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1297,PROD-ONI-117,SELLER-FARMER-13,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,383.3,KG,31.04,29.91,29.91,2025-10-25,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1298,PROD-POT-118,SELLER-FARMER-14,BUYER-RETAIL-24,Potato,Pune,Maharashtra,474.0,KG,20.92,20.92,20.92,2025-10-26,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1299,PROD-RIC-119,SELLER-FARMER-15,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,482.1,KG,53.81,53.81,53.81,2025-10-27,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1300,PROD-WHE-100,SELLER-FARMER-1,BUYER-RETAIL-1,Wheat,Nashik,Maharashtra,343.7,KG,23.17,23.17,23.17,2025-10-28,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1301,PROD-TOM-101,SELLER-FARMER-2,BUYER-RETAIL-2,Tomato,Hubballi,Karnataka,292.5,KG,28.14,25.76,25.76,2025-10-29,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1302,PROD-ONI-102,SELLER-FARMER-3,BUYER-RETAIL-3,Onion,Nashik,Maharashtra,261.1,KG,34.58,34.58,34.58,2025-10-30,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1303,PROD-POT-103,SELLER-FARMER-4,BUYER-RETAIL-4,Potato,Pune,Maharashtra,443.2,KG,21.27,21.27,21.27,2025-10-31,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1304,PROD-RIC-104,SELLER-FARMER-5,BUYER-RETAIL-5,Rice,Hubballi,Karnataka,371.0,KG,52.62,50.57,50.57,2025-11-01,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1305,PROD-WHE-105,SELLER-FARMER-6,BUYER-RETAIL-6,Wheat,Nashik,Maharashtra,269.3,KG,23.52,21.62,21.62,2025-11-02,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1306,PROD-TOM-106,SELLER-FARMER-7,BUYER-RETAIL-7,Tomato,Hubballi,Karnataka,256.1,KG,29.57,29.57,29.57,2025-11-03,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1307,PROD-ONI-107,SELLER-FARMER-8,BUYER-RETAIL-8,Onion,Nashik,Maharashtra,353.0,KG,33.1,30.36,30.36,2025-11-04,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1308,PROD-POT-108,SELLER-FARMER-9,BUYER-RETAIL-9,Potato,Pune,Maharashtra,318.2,KG,23.78,23.78,23.78,2025-11-05,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1309,PROD-RIC-109,SELLER-FARMER-10,BUYER-RETAIL-10,Rice,Hubballi,Karnataka,171.3,KG,53.97,53.97,53.97,2025-11-06,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1310,PROD-WHE-110,SELLER-FARMER-11,BUYER-RETAIL-11,Wheat,Nashik,Maharashtra,374.2,KG,27.57,27.57,27.57,2025-11-07,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1311,PROD-TOM-111,SELLER-FARMER-12,BUYER-RETAIL-12,Tomato,Hubballi,Karnataka,110.9,KG,27.18,27.18,27.18,2025-11-08,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1312,PROD-ONI-112,SELLER-FARMER-13,BUYER-RETAIL-13,Onion,Nashik,Maharashtra,105.0,KG,31.65,31.65,31.65,2025-11-09,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1313,PROD-POT-113,SELLER-FARMER-14,BUYER-RETAIL-14,Potato,Pune,Maharashtra,37.0,KG,20.97,20.97,20.97,2025-11-10,DELIVERED,5,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1314,PROD-RIC-114,SELLER-FARMER-15,BUYER-RETAIL-15,Rice,Hubballi,Karnataka,78.9,KG,55.24,55.24,55.24,2025-11-11,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1315,PROD-WHE-115,SELLER-FARMER-1,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,361.6,KG,25.42,25.42,25.42,2025-11-12,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1316,PROD-TOM-116,SELLER-FARMER-2,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,221.4,KG,32.09,29.67,29.67,2025-11-13,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1317,PROD-ONI-117,SELLER-FARMER-3,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,290.8,KG,33.83,33.83,33.83,2025-11-14,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1318,PROD-POT-118,SELLER-FARMER-4,BUYER-RETAIL-19,Potato,Pune,Maharashtra,203.2,KG,20.92,20.92,20.92,2025-11-15,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1319,PROD-RIC-119,SELLER-FARMER-5,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,339.7,KG,59.14,59.14,59.14,2025-11-16,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1320,PROD-WHE-100,SELLER-FARMER-6,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,159.6,KG,24.98,22.48,22.48,2025-11-17,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1321,PROD-TOM-101,SELLER-FARMER-7,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,49.2,KG,27.12,27.12,27.12,2025-11-18,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1322,PROD-ONI-102,SELLER-FARMER-8,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,67.0,KG,36.74,36.74,36.74,2025-11-19,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1323,PROD-POT-103,SELLER-FARMER-9,BUYER-RETAIL-24,Potato,Pune,Maharashtra,104.7,KG,21.12,21.12,21.12,2025-11-20,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1324,PROD-RIC-104,SELLER-FARMER-10,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,81.4,KG,58.11,58.11,58.11,2025-11-21,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1325,PROD-WHE-105,SELLER-FARMER-11,BUYER-RETAIL-1,Wheat,Nashik,Maharashtra,250.2,KG,24.95,24.95,24.95,2025-11-22,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1326,PROD-TOM-106,SELLER-FARMER-12,BUYER-RETAIL-2,Tomato,Hubballi,Karnataka,151.7,KG,27.68,27.68,27.68,2025-11-23,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1327,PROD-ONI-107,SELLER-FARMER-13,BUYER-RETAIL-3,Onion,Nashik,Maharashtra,499.0,KG,30.77,28.32,28.32,2025-11-24,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1328,PROD-POT-108,SELLER-FARMER-14,BUYER-RETAIL-4,Potato,Pune,Maharashtra,56.0,KG,23.15,21.35,21.35,2025-11-25,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1329,PROD-RIC-109,SELLER-FARMER-15,BUYER-RETAIL-5,Rice,Hubballi,Karnataka,48.7,KG,52.4,52.4,52.4,2025-11-26,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1330,PROD-WHE-110,SELLER-FARMER-1,BUYER-RETAIL-6,Wheat,Nashik,Maharashtra,177.4,KG,23.12,23.12,23.12,2025-11-27,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1331,PROD-TOM-111,SELLER-FARMER-2,BUYER-RETAIL-7,Tomato,Hubballi,Karnataka,468.3,KG,31.37,31.37,31.37,2025-11-28,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1332,PROD-ONI-112,SELLER-FARMER-3,BUYER-RETAIL-8,Onion,Nashik,Maharashtra,417.9,KG,36.36,36.36,36.36,2025-11-29,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1333,PROD-POT-113,SELLER-FARMER-4,BUYER-RETAIL-9,Potato,Pune,Maharashtra,274.9,KG,23.59,23.59,23.59,2025-11-30,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1334,PROD-RIC-114,SELLER-FARMER-5,BUYER-RETAIL-10,Rice,Hubballi,Karnataka,216.6,KG,55.73,55.73,55.73,2025-12-01,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1335,PROD-WHE-115,SELLER-FARMER-6,BUYER-RETAIL-11,Wheat,Nashik,Maharashtra,463.2,KG,26.42,24.7,24.7,2025-12-02,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1336,PROD-TOM-116,SELLER-FARMER-7,BUYER-RETAIL-12,Tomato,Hubballi,Karnataka,193.4,KG,27.98,27.98,27.98,2025-12-03,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1337,PROD-ONI-117,SELLER-FARMER-8,BUYER-RETAIL-13,Onion,Nashik,Maharashtra,70.8,KG,33.56,33.56,33.56,2025-12-04,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1338,PROD-POT-118,SELLER-FARMER-9,BUYER-RETAIL-14,Potato,Pune,Maharashtra,481.2,KG,22.2,20.31,20.31,2025-12-05,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1339,PROD-RIC-119,SELLER-FARMER-10,BUYER-RETAIL-15,Rice,Hubballi,Karnataka,40.6,KG,62.44,62.44,62.44,2025-12-06,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1340,PROD-WHE-100,SELLER-FARMER-11,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,60.4,KG,27.08,27.08,27.08,2025-12-07,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1341,PROD-TOM-101,SELLER-FARMER-12,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,40.4,KG,32.03,32.03,32.03,2025-12-08,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1342,PROD-ONI-102,SELLER-FARMER-13,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,304.1,KG,33.71,32.97,32.97,2025-12-09,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1343,PROD-POT-103,SELLER-FARMER-14,BUYER-RETAIL-19,Potato,Pune,Maharashtra,472.3,KG,21.84,21.84,21.84,2025-12-10,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1344,PROD-RIC-104,SELLER-FARMER-15,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,137.1,KG,53.79,53.79,53.79,2025-12-11,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1345,PROD-WHE-105,SELLER-FARMER-1,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,139.1,KG,26.11,24.38,24.38,2025-12-12,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1346,PROD-TOM-106,SELLER-FARMER-2,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,77.6,KG,27.05,27.05,27.05,2025-12-13,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1347,PROD-ONI-107,SELLER-FARMER-3,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,491.6,KG,34.24,34.24,34.24,2025-12-14,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1348,PROD-POT-108,SELLER-FARMER-4,BUYER-RETAIL-24,Potato,Pune,Maharashtra,173.5,KG,21.72,20.95,20.95,2025-12-15,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1349,PROD-RIC-109,SELLER-FARMER-5,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,423.4,KG,62.33,62.33,62.33,2025-12-16,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1350,PROD-WHE-110,SELLER-FARMER-6,BUYER-RETAIL-1,Wheat,Nashik,Maharashtra,41.8,KG,23.95,23.95,23.95,2025-12-17,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1351,PROD-TOM-111,SELLER-FARMER-7,BUYER-RETAIL-2,Tomato,Hubballi,Karnataka,337.6,KG,27.88,27.88,27.88,2025-12-18,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1352,PROD-ONI-112,SELLER-FARMER-8,BUYER-RETAIL-3,Onion,Nashik,Maharashtra,337.8,KG,32.43,29.45,29.45,2025-12-19,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1353,PROD-POT-113,SELLER-FARMER-9,BUYER-RETAIL-4,Potato,Pune,Maharashtra,115.5,KG,22.96,22.96,22.96,2025-12-20,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1354,PROD-RIC-114,SELLER-FARMER-10,BUYER-RETAIL-5,Rice,Hubballi,Karnataka,150.6,KG,52.48,52.48,52.48,2025-12-21,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1355,PROD-WHE-115,SELLER-FARMER-11,BUYER-RETAIL-6,Wheat,Nashik,Maharashtra,347.5,KG,26.64,25.89,25.89,2025-12-22,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1356,PROD-TOM-116,SELLER-FARMER-12,BUYER-RETAIL-7,Tomato,Hubballi,Karnataka,298.6,KG,31.43,29.37,29.37,2025-12-23,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1357,PROD-ONI-117,SELLER-FARMER-13,BUYER-RETAIL-8,Onion,Nashik,Maharashtra,317.1,KG,34.44,34.44,34.44,2025-12-24,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1358,PROD-POT-118,SELLER-FARMER-14,BUYER-RETAIL-9,Potato,Pune,Maharashtra,366.1,KG,23.21,22.48,22.48,2025-12-25,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1359,PROD-RIC-119,SELLER-FARMER-15,BUYER-RETAIL-10,Rice,Hubballi,Karnataka,144.4,KG,62.12,57.3,57.3,2025-12-26,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1360,PROD-WHE-100,SELLER-FARMER-1,BUYER-RETAIL-11,Wheat,Nashik,Maharashtra,132.8,KG,25.22,25.22,25.22,2025-12-27,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1361,PROD-TOM-101,SELLER-FARMER-2,BUYER-RETAIL-12,Tomato,Hubballi,Karnataka,360.4,KG,32.08,32.08,32.08,2025-12-28,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1362,PROD-ONI-102,SELLER-FARMER-3,BUYER-RETAIL-13,Onion,Nashik,Maharashtra,306.1,KG,32.48,30.58,30.58,2025-12-29,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1363,PROD-POT-103,SELLER-FARMER-4,BUYER-RETAIL-14,Potato,Pune,Maharashtra,132.8,KG,24.73,24.73,24.73,2025-12-30,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1364,PROD-RIC-104,SELLER-FARMER-5,BUYER-RETAIL-15,Rice,Hubballi,Karnataka,387.4,KG,58.19,58.19,58.19,2025-12-31,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1365,PROD-WHE-105,SELLER-FARMER-6,BUYER-RETAIL-16,Wheat,Nashik,Maharashtra,468.2,KG,27.22,26.1,26.1,2025-01-01,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1366,PROD-TOM-106,SELLER-FARMER-7,BUYER-RETAIL-17,Tomato,Hubballi,Karnataka,66.8,KG,31.48,31.48,31.48,2025-01-02,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1367,PROD-ONI-107,SELLER-FARMER-8,BUYER-RETAIL-18,Onion,Nashik,Maharashtra,433.5,KG,35.68,35.68,35.68,2025-01-03,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1368,PROD-POT-108,SELLER-FARMER-9,BUYER-RETAIL-19,Potato,Pune,Maharashtra,345.1,KG,23.78,23.78,23.78,2025-01-04,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1369,PROD-RIC-109,SELLER-FARMER-10,BUYER-RETAIL-20,Rice,Hubballi,Karnataka,247.0,KG,59.09,59.09,59.09,2025-01-05,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1370,PROD-WHE-110,SELLER-FARMER-11,BUYER-RETAIL-21,Wheat,Nashik,Maharashtra,320.3,KG,22.98,22.98,22.98,2025-01-06,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1371,PROD-TOM-111,SELLER-FARMER-12,BUYER-RETAIL-22,Tomato,Hubballi,Karnataka,284.5,KG,26.82,26.82,26.82,2025-01-07,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1372,PROD-ONI-112,SELLER-FARMER-13,BUYER-RETAIL-23,Onion,Nashik,Maharashtra,367.8,KG,35.33,32.06,32.06,2025-01-08,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1373,PROD-POT-113,SELLER-FARMER-14,BUYER-RETAIL-24,Potato,Pune,Maharashtra,114.8,KG,21.94,19.88,19.88,2025-01-09,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1374,PROD-RIC-114,SELLER-FARMER-15,BUYER-RETAIL-25,Rice,Hubballi,Karnataka,93.6,KG,60.72,60.72,60.72,2025-01-10,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1375,PROD-WHE-115,SELLER-FARMER-1,BUYER-RETAIL-1,Wheat,Nashik,Maharashtra,495.7,KG,23.67,23.67,23.67,2025-01-11,DELIVERED,4,DELIVERED_SLIGHT_DELAY,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1376,PROD-TOM-116,SELLER-FARMER-2,BUYER-RETAIL-2,Tomato,Hubballi,Karnataka,151.3,KG,31.37,28.58,28.58,2025-01-12,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1377,PROD-ONI-117,SELLER-FARMER-3,BUYER-RETAIL-3,Onion,Nashik,Maharashtra,370.6,KG,34.66,34.66,34.66,2025-01-13,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1378,PROD-POT-118,SELLER-FARMER-4,BUYER-RETAIL-4,Potato,Pune,Maharashtra,255.3,KG,22.53,22.53,22.53,2025-01-14,DELIVERED,3,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
ORD-DEMO-1379,PROD-RIC-119,SELLER-FARMER-5,BUYER-RETAIL-5,Rice,Hubballi,Karnataka,488.1,KG,53.45,49.88,49.88,2025-01-15,DELIVERED,2,DELIVERED_ON_TIME,SYNTHETIC / DEMO DATA — NOT REAL OBSERVATIONS
