order_id,commodity,seller_type,buyer_type,location,state,quantity,unit,listed_price_per_unit,negotiated_price_per_unit,final_price_per_unit,order_date,order_status,fulfillment_days,delivery_outcome,platform_fee_inr
ORD-SYNTH-1431,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,1995.71,KG,29.17,28.83,28.83,2025-08-04,COMPLETED,2,DELIVERED_ON_TIME,1150.73
ORD-SYNTH-1432,Onion,FARMER,RETAILER,Nashik,Maharashtra,652.33,KG,30.87,29.87,29.87,2025-08-05,COMPLETED,2,DELIVERED_ON_TIME,389.7
ORD-SYNTH-1433,Potato,FARMER,RETAILER,Pune,Maharashtra,3918.26,KG,20.99,19.48,19.48,2025-08-05,COMPLETED,3,DELIVERED_ON_TIME,1526.55
ORD-SYNTH-1434,Rice,FPO,RETAILER,Hubballi,Karnataka,702.43,KG,59.8,59.22,59.22,2025-08-06,COMPLETED,2,DELIVERED_ON_TIME,831.96
ORD-SYNTH-1435,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,2387.94,KG,26.75,25.25,25.25,2025-08-06,COMPLETED,5,DELIVERED_ON_TIME,1205.91
ORD-SYNTH-1436,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,645.9,KG,27.61,26.18,26.18,2025-08-07,COMPLETED,3,DELIVERED_ON_TIME,338.19
ORD-SYNTH-1437,Onion,FPO,WHOLESALER,Nashik,Maharashtra,3441.18,KG,32.5,31.67,31.67,2025-08-07,COMPLETED,5,DELIVERED_ON_TIME,2179.64
ORD-SYNTH-1438,Potato,FPO,WHOLESALER,Pune,Maharashtra,2608.1,KG,24.92,24.79,24.79,2025-08-08,COMPLETED,3,DELIVERED_ON_TIME,1293.1
ORD-SYNTH-1439,Rice,FPO,RETAILER,Hubballi,Karnataka,3098.79,KG,54.62,54.04,54.04,2025-08-08,COMPLETED,2,DELIVERED_ON_TIME,3349.17
ORD-SYNTH-1440,Wheat,FARMER,WHOLESALER,Nashik,Maharashtra,1274.43,KG,23.03,22.18,22.18,2025-08-09,COMPLETED,1,DELIVERED_ON_TIME,565.34
ORD-SYNTH-1441,Tomato,FARMER,RETAILER,Hubballi,Karnataka,4875.05,KG,26.61,24.64,24.64,2025-08-09,COMPLETED,3,DELIVERED_LATE,2402.42
ORD-SYNTH-1442,Onion,FARMER,RETAILER,Nashik,Maharashtra,2333.21,KG,33.28,31.47,31.47,2025-08-10,COMPLETED,3,DELIVERED_ON_TIME,1468.52
ORD-SYNTH-1443,Potato,FARMER,WHOLESALER,Pune,Maharashtra,3591.84,KG,21.8,20.12,20.12,2025-08-10,COMPLETED,1,DELIVERED_ON_TIME,1445.36
ORD-SYNTH-1444,Rice,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,3927.5,KG,56.95,54.09,54.09,2025-08-11,COMPLETED,2,DELIVERED_LATE,4248.77
ORD-SYNTH-1445,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,1300.98,KG,23.14,21.34,21.34,2025-08-11,COMPLETED,2,DELIVERED_ON_TIME,555.26
ORD-SYNTH-1446,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,3067.61,KG,30.96,29.38,29.38,2025-08-12,COMPLETED,5,DELIVERED_LATE,1802.53
ORD-SYNTH-1447,Onion,FPO,BULK_PROCESSOR,Nashik,Maharashtra,2573.34,KG,32.15,30.85,30.85,2025-08-12,COMPLETED,2,DELIVERED_ON_TIME,1587.75
ORD-SYNTH-1448,Potato,FPO,BULK_PROCESSOR,Pune,Maharashtra,3719.45,KG,24.26,22.4,22.4,2025-08-13,COMPLETED,2,DELIVERED_ON_TIME,1666.31
ORD-SYNTH-1449,Rice,FPO,WHOLESALER,Hubballi,Karnataka,2619.73,KG,62.98,59.52,59.52,2025-08-13,COMPLETED,2,DELIVERED_ON_TIME,3118.53
ORD-SYNTH-1450,Wheat,FPO,RETAILER,Nashik,Maharashtra,633.77,KG,26.75,25.17,25.17,2025-08-14,COMPLETED,1,DELIVERED_ON_TIME,319.04
ORD-SYNTH-1451,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,977.54,KG,28.09,26.94,26.94,2025-08-14,COMPLETED,2,DELIVERED_ON_TIME,526.7
ORD-SYNTH-1452,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,3151.26,KG,33.43,33.32,33.32,2025-08-15,COMPLETED,2,DELIVERED_ON_TIME,2100.0
ORD-SYNTH-1453,Potato,FARMER,WHOLESALER,Pune,Maharashtra,4441.93,KG,21.97,20.95,20.95,2025-08-15,COMPLETED,3,DELIVERED_LATE,1861.17
ORD-SYNTH-1454,Rice,FPO,WHOLESALER,Hubballi,Karnataka,2537.38,KG,58.52,54.88,54.88,2025-08-16,COMPLETED,1,DELIVERED_ON_TIME,2785.03
ORD-SYNTH-1455,Wheat,FPO,RETAILER,Nashik,Maharashtra,4910.95,KG,25.95,24.89,24.89,2025-08-16,COMPLETED,5,DELIVERED_ON_TIME,2444.67
ORD-SYNTH-1456,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,2935.75,KG,30.85,30.58,30.58,2025-08-17,COMPLETED,1,DELIVERED_ON_TIME,1795.5
ORD-SYNTH-1457,Onion,FPO,RETAILER,Nashik,Maharashtra,1648.28,KG,33.47,32.5,32.5,2025-08-17,COMPLETED,4,DELIVERED_LATE,1071.38
ORD-SYNTH-1458,Potato,FARMER,WHOLESALER,Pune,Maharashtra,3121.75,KG,21.91,20.46,20.46,2025-08-18,COMPLETED,3,DELIVERED_ON_TIME,1277.42
ORD-SYNTH-1459,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,1787.41,KG,53.31,49.06,49.06,2025-08-18,COMPLETED,5,DELIVERED_LATE,1753.81
ORD-SYNTH-1460,Wheat,FARMER,WHOLESALER,Nashik,Maharashtra,1629.77,KG,25.6,23.8,23.8,2025-08-19,COMPLETED,4,DELIVERED_ON_TIME,775.77
ORD-SYNTH-1461,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,1209.67,KG,28.49,27.18,27.18,2025-08-19,COMPLETED,3,DELIVERED_ON_TIME,657.58
ORD-SYNTH-1462,Onion,FPO,WHOLESALER,Nashik,Maharashtra,4715.44,KG,33.97,32.88,32.88,2025-08-20,COMPLETED,2,DELIVERED_ON_TIME,3100.87
ORD-SYNTH-1463,Potato,FPO,WHOLESALER,Pune,Maharashtra,3967.86,KG,23.77,23.64,23.64,2025-08-20,COMPLETED,2,DELIVERED_ON_TIME,1876.0
ORD-SYNTH-1464,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,3061.81,KG,60.93,57.78,57.78,2025-08-21,COMPLETED,3,DELIVERED_LATE,3538.23
ORD-SYNTH-1465,Wheat,FARMER,WHOLESALER,Nashik,Maharashtra,473.89,KG,27.13,25.34,25.34,2025-08-21,COMPLETED,2,DELIVERED_ON_TIME,240.17
ORD-SYNTH-1466,Tomato,FPO,RETAILER,Hubballi,Karnataka,346.94,KG,32.01,29.88,29.88,2025-08-22,COMPLETED,3,DELIVERED_ON_TIME,207.33
ORD-SYNTH-1467,Onion,FARMER,RETAILER,Nashik,Maharashtra,1761.69,KG,32.55,32.14,32.14,2025-08-22,COMPLETED,2,DELIVERED_ON_TIME,1132.41
ORD-SYNTH-1468,Potato,FPO,RETAILER,Pune,Maharashtra,2343.03,KG,24.56,24.0,24.0,2025-08-23,COMPLETED,3,DELIVERED_LATE,1124.65
ORD-SYNTH-1469,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,99.32,KG,61.54,57.26,57.26,2025-08-23,COMPLETED,4,DELIVERED_ON_TIME,113.74
ORD-SYNTH-1470,Wheat,FPO,RETAILER,Nashik,Maharashtra,79.68,KG,26.97,26.01,26.01,2025-08-24,COMPLETED,3,DELIVERED_ON_TIME,41.45
ORD-SYNTH-1471,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,4058.34,KG,32.19,31.01,31.01,2025-08-24,COMPLETED,4,DELIVERED_ON_TIME,2516.98
ORD-SYNTH-1472,Onion,FARMER,WHOLESALER,Nashik,Maharashtra,1184.34,KG,33.24,31.35,31.35,2025-08-25,COMPLETED,1,DELIVERED_ON_TIME,742.58
ORD-SYNTH-1473,Potato,FARMER,RETAILER,Pune,Maharashtra,462.29,KG,22.89,22.55,22.55,2025-08-25,COMPLETED,3,DELIVERED_ON_TIME,208.49
ORD-SYNTH-1474,Rice,FPO,RETAILER,Hubballi,Karnataka,1084.55,KG,62.29,61.75,61.75,2025-08-26,COMPLETED,2,DELIVERED_ON_TIME,1339.42
ORD-SYNTH-1475,Wheat,FARMER,WHOLESALER,Nashik,Maharashtra,792.84,KG,27.55,25.71,25.71,2025-08-26,COMPLETED,2,DELIVERED_ON_TIME,407.68
ORD-SYNTH-1476,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,4731.12,KG,27.49,26.85,26.85,2025-08-27,COMPLETED,1,DELIVERED_ON_TIME,2540.61
ORD-SYNTH-1477,Onion,FARMER,RETAILER,Nashik,Maharashtra,1561.02,KG,36.32,33.76,33.76,2025-08-27,COMPLETED,2,DELIVERED_ON_TIME,1054.0
ORD-SYNTH-1478,Potato,FPO,RETAILER,Pune,Maharashtra,4244.09,KG,23.79,22.46,22.46,2025-08-28,COMPLETED,2,DELIVERED_ON_TIME,1906.45
ORD-SYNTH-1479,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,1945.26,KG,57.48,56.36,56.36,2025-08-28,COMPLETED,2,DELIVERED_ON_TIME,2192.7
ORD-SYNTH-1480,Wheat,FARMER,WHOLESALER,Nashik,Maharashtra,4588.68,KG,27.52,27.48,27.48,2025-08-29,COMPLETED,4,DELIVERED_ON_TIME,2521.94
ORD-SYNTH-1481,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,1731.49,KG,29.15,26.86,26.86,2025-08-29,COMPLETED,1,DELIVERED_ON_TIME,930.16
ORD-SYNTH-1482,Onion,FPO,BULK_PROCESSOR,Nashik,Maharashtra,746.88,KG,30.67,29.36,29.36,2025-08-30,COMPLETED,3,DELIVERED_ON_TIME,438.57
ORD-SYNTH-1483,Potato,FARMER,RETAILER,Pune,Maharashtra,412.43,KG,23.98,22.5,22.5,2025-08-30,COMPLETED,4,DELIVERED_LATE,185.59
ORD-SYNTH-1484,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,1932.61,KG,53.22,49.95,49.95,2025-08-31,COMPLETED,2,DELIVERED_ON_TIME,1930.68
ORD-SYNTH-1485,Wheat,FARMER,RETAILER,Nashik,Maharashtra,905.17,KG,26.14,25.99,25.99,2025-08-31,COMPLETED,1,DELIVERED_ON_TIME,470.51
ORD-SYNTH-1486,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,3018.36,KG,29.76,27.43,27.43,2025-09-01,COMPLETED,3,DELIVERED_ON_TIME,1655.87
ORD-SYNTH-1487,Onion,FPO,WHOLESALER,Nashik,Maharashtra,2709.44,KG,32.12,31.73,31.73,2025-09-01,COMPLETED,2,DELIVERED_ON_TIME,1719.41
ORD-SYNTH-1488,Potato,FPO,RETAILER,Pune,Maharashtra,4517.1,KG,24.88,24.86,24.86,2025-09-02,COMPLETED,3,DELIVERED_ON_TIME,2245.9
ORD-SYNTH-1489,Rice,FPO,RETAILER,Hubballi,Karnataka,1792.99,KG,59.72,58.56,58.56,2025-09-02,COMPLETED,2,DELIVERED_LATE,2099.95
ORD-SYNTH-1490,Wheat,FPO,RETAILER,Nashik,Maharashtra,2822.95,KG,26.71,26.62,26.62,2025-09-03,COMPLETED,2,DELIVERED_ON_TIME,1502.94
ORD-SYNTH-1491,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,2910.0,KG,28.38,27.43,27.43,2025-09-03,COMPLETED,2,DELIVERED_ON_TIME,1596.43
ORD-SYNTH-1492,Onion,FPO,BULK_PROCESSOR,Nashik,Maharashtra,1495.12,KG,36.77,34.32,34.32,2025-09-04,COMPLETED,3,DELIVERED_ON_TIME,1026.25
ORD-SYNTH-1493,Potato,FARMER,WHOLESALER,Pune,Maharashtra,3743.16,KG,21.17,20.88,20.88,2025-09-04,COMPLETED,2,DELIVERED_ON_TIME,1563.14
ORD-SYNTH-1494,Rice,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,87.24,KG,60.8,58.55,58.55,2025-09-05,COMPLETED,1,DELIVERED_ON_TIME,102.16
ORD-SYNTH-1495,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,2266.56,KG,24.99,24.47,24.47,2025-09-05,COMPLETED,2,DELIVERED_ON_TIME,1109.25
ORD-SYNTH-1496,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,4640.21,KG,27.44,25.62,25.62,2025-09-06,COMPLETED,3,DELIVERED_ON_TIME,2377.64
ORD-SYNTH-1497,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,1584.16,KG,34.57,32.05,32.05,2025-09-06,COMPLETED,2,DELIVERED_LATE,1015.45
ORD-SYNTH-1498,Potato,FARMER,RETAILER,Pune,Maharashtra,2955.09,KG,21.71,21.68,21.68,2025-09-07,COMPLETED,1,DELIVERED_ON_TIME,1281.33
ORD-SYNTH-1499,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,3551.94,KG,56.25,56.15,56.15,2025-09-07,COMPLETED,2,DELIVERED_ON_TIME,3988.83
ORD-SYNTH-1500,Wheat,FPO,BULK_PROCESSOR,Nashik,Maharashtra,2739.19,KG,25.29,24.07,24.07,2025-09-08,COMPLETED,1,DELIVERED_ON_TIME,1318.65
ORD-SYNTH-1501,Tomato,FPO,RETAILER,Hubballi,Karnataka,2835.12,KG,28.04,28.02,28.02,2025-09-08,COMPLETED,2,DELIVERED_ON_TIME,1588.8
ORD-SYNTH-1502,Onion,FPO,BULK_PROCESSOR,Nashik,Maharashtra,457.17,KG,31.05,30.04,30.04,2025-09-09,COMPLETED,2,DELIVERED_ON_TIME,274.67
ORD-SYNTH-1503,Potato,FPO,BULK_PROCESSOR,Pune,Maharashtra,90.53,KG,24.82,23.31,23.31,2025-09-09,COMPLETED,3,DELIVERED_ON_TIME,42.21
ORD-SYNTH-1504,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,4762.96,KG,53.96,53.31,53.31,2025-09-10,COMPLETED,3,DELIVERED_ON_TIME,5078.27
ORD-SYNTH-1505,Wheat,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,4223.32,KG,23.12,21.32,21.32,2025-09-10,COMPLETED,2,DELIVERED_ON_TIME,1800.82
ORD-SYNTH-1506,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,2082.17,KG,30.81,30.48,30.48,2025-09-11,COMPLETED,1,DELIVERED_ON_TIME,1269.29
ORD-SYNTH-1507,Onion,FARMER,RETAILER,Nashik,Maharashtra,339.42,KG,33.26,32.78,32.78,2025-09-11,COMPLETED,4,DELIVERED_LATE,222.52
ORD-SYNTH-1508,Potato,FARMER,RETAILER,Pune,Maharashtra,1587.87,KG,23.27,22.61,22.61,2025-09-12,COMPLETED,2,DELIVERED_ON_TIME,718.03
ORD-SYNTH-1509,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,4125.61,KG,54.57,51.48,51.48,2025-09-12,COMPLETED,5,DELIVERED_ON_TIME,4247.73
ORD-SYNTH-1510,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,666.11,KG,25.0,23.64,23.64,2025-09-13,COMPLETED,2,DELIVERED_ON_TIME,314.94
ORD-SYNTH-1511,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,3747.94,KG,30.12,29.1,29.1,2025-09-13,COMPLETED,2,DELIVERED_ON_TIME,2181.3
ORD-SYNTH-1512,Onion,FPO,WHOLESALER,Nashik,Maharashtra,1643.22,KG,36.35,34.03,34.03,2025-09-14,COMPLETED,1,DELIVERED_ON_TIME,1118.38
ORD-SYNTH-1513,Potato,FPO,RETAILER,Pune,Maharashtra,133.26,KG,24.42,23.34,23.34,2025-09-14,COMPLETED,1,DELIVERED_ON_TIME,62.21
ORD-SYNTH-1514,Rice,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,1668.41,KG,58.4,56.17,56.17,2025-09-15,COMPLETED,1,DELIVERED_LATE,1874.29
ORD-SYNTH-1515,Wheat,FARMER,RETAILER,Nashik,Maharashtra,2117.28,KG,26.21,24.66,24.66,2025-09-15,COMPLETED,2,DELIVERED_ON_TIME,1044.24
ORD-SYNTH-1516,Tomato,FPO,RETAILER,Hubballi,Karnataka,4937.38,KG,29.22,27.92,27.92,2025-09-16,COMPLETED,3,DELIVERED_ON_TIME,2757.03
ORD-SYNTH-1517,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,111.4,KG,34.32,33.84,33.84,2025-09-16,COMPLETED,1,DELIVERED_ON_TIME,75.4
ORD-SYNTH-1518,Potato,FARMER,WHOLESALER,Pune,Maharashtra,2717.34,KG,23.26,22.02,22.02,2025-09-17,COMPLETED,4,DELIVERED_ON_TIME,1196.72
ORD-SYNTH-1519,Rice,FPO,WHOLESALER,Hubballi,Karnataka,3226.8,KG,58.19,53.78,53.78,2025-09-17,COMPLETED,2,DELIVERED_ON_TIME,3470.75
ORD-SYNTH-1520,Wheat,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,2271.18,KG,24.04,22.21,22.21,2025-09-18,COMPLETED,2,DELIVERED_ON_TIME,1008.86
ORD-SYNTH-1521,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,3495.51,KG,27.14,26.57,26.57,2025-09-18,COMPLETED,1,DELIVERED_ON_TIME,1857.51
ORD-SYNTH-1522,Onion,FPO,WHOLESALER,Nashik,Maharashtra,966.36,KG,36.23,33.93,33.93,2025-09-19,COMPLETED,1,DELIVERED_ON_TIME,655.77
ORD-SYNTH-1523,Potato,FARMER,WHOLESALER,Pune,Maharashtra,2678.92,KG,25.21,24.0,24.0,2025-09-19,COMPLETED,1,DELIVERED_ON_TIME,1285.88
ORD-SYNTH-1524,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,924.36,KG,60.26,58.21,58.21,2025-09-20,COMPLETED,2,DELIVERED_ON_TIME,1076.14
ORD-SYNTH-1525,Wheat,FARMER,RETAILER,Nashik,Maharashtra,2566.3,KG,26.1,25.47,25.47,2025-09-20,COMPLETED,3,DELIVERED_ON_TIME,1307.27
ORD-SYNTH-1526,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,286.89,KG,31.15,30.21,30.21,2025-09-21,COMPLETED,5,DELIVERED_ON_TIME,173.34
ORD-SYNTH-1527,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,1636.92,KG,32.26,31.08,31.08,2025-09-21,COMPLETED,3,DELIVERED_ON_TIME,1017.51
ORD-SYNTH-1528,Potato,FPO,WHOLESALER,Pune,Maharashtra,2233.87,KG,23.31,22.14,22.14,2025-09-22,COMPLETED,1,DELIVERED_ON_TIME,989.16
ORD-SYNTH-1529,Rice,FARMER,RETAILER,Hubballi,Karnataka,2732.82,KG,54.12,50.53,50.53,2025-09-22,CANCELLED,2,CANCELLED,2761.79
ORD-SYNTH-1530,Wheat,FARMER,RETAILER,Nashik,Maharashtra,2805.69,KG,23.49,21.96,21.96,2025-09-23,COMPLETED,2,DELIVERED_ON_TIME,1232.26
ORD-SYNTH-1531,Tomato,FPO,BULK_PROCESSOR,Hubballi,Karnataka,204.04,KG,28.4,28.0,28.0,2025-09-23,CANCELLED,2,CANCELLED,114.26
ORD-SYNTH-1532,Onion,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,4738.71,KG,35.59,33.34,33.34,2025-09-24,COMPLETED,4,DELIVERED_ON_TIME,3159.77
ORD-SYNTH-1533,Potato,FPO,BULK_PROCESSOR,Pune,Maharashtra,2946.62,KG,24.61,24.58,24.58,2025-09-24,COMPLETED,2,DELIVERED_ON_TIME,1448.56
ORD-SYNTH-1534,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,879.63,KG,58.33,55.26,55.26,2025-09-25,COMPLETED,2,DELIVERED_ON_TIME,972.17
ORD-SYNTH-1535,Wheat,FARMER,RETAILER,Nashik,Maharashtra,3998.67,KG,24.31,23.41,23.41,2025-09-25,COMPLETED,3,DELIVERED_ON_TIME,1872.18
ORD-SYNTH-1536,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,4840.61,KG,31.72,29.6,29.6,2025-09-26,COMPLETED,1,DELIVERED_ON_TIME,2865.64
ORD-SYNTH-1537,Onion,FARMER,RETAILER,Nashik,Maharashtra,4999.4,KG,34.03,32.17,32.17,2025-09-26,COMPLETED,2,DELIVERED_ON_TIME,3216.61
ORD-SYNTH-1538,Potato,FPO,BULK_PROCESSOR,Pune,Maharashtra,1613.75,KG,24.33,22.8,22.8,2025-09-27,COMPLETED,4,DELIVERED_ON_TIME,735.87
ORD-SYNTH-1539,Rice,FPO,WHOLESALER,Hubballi,Karnataka,1120.81,KG,55.55,53.1,53.1,2025-09-27,COMPLETED,4,DELIVERED_LATE,1190.3
ORD-SYNTH-1540,Wheat,FARMER,WHOLESALER,Nashik,Maharashtra,3324.65,KG,23.73,22.51,22.51,2025-09-28,COMPLETED,1,DELIVERED_ON_TIME,1496.76
ORD-SYNTH-1541,Tomato,FARMER,RETAILER,Hubballi,Karnataka,4907.57,KG,26.7,26.24,26.24,2025-09-28,COMPLETED,2,DELIVERED_LATE,2575.49
ORD-SYNTH-1542,Onion,FPO,BULK_PROCESSOR,Nashik,Maharashtra,3335.73,KG,32.9,31.45,31.45,2025-09-29,COMPLETED,1,DELIVERED_ON_TIME,2098.17
ORD-SYNTH-1543,Potato,FARMER,BULK_PROCESSOR,Pune,Maharashtra,803.41,KG,23.32,23.11,23.11,2025-09-29,COMPLETED,1,DELIVERED_LATE,371.34
ORD-SYNTH-1544,Rice,FPO,RETAILER,Hubballi,Karnataka,1596.72,KG,53.28,51.32,51.32,2025-09-30,COMPLETED,3,DELIVERED_ON_TIME,1638.87
ORD-SYNTH-1545,Wheat,FPO,RETAILER,Nashik,Maharashtra,3103.41,KG,27.18,25.73,25.73,2025-09-30,COMPLETED,3,DELIVERED_ON_TIME,1597.01
ORD-SYNTH-1546,Tomato,FARMER,RETAILER,Hubballi,Karnataka,2895.77,KG,31.87,31.45,31.45,2025-10-01,COMPLETED,2,DELIVERED_ON_TIME,1821.44
ORD-SYNTH-1547,Onion,FPO,RETAILER,Nashik,Maharashtra,323.38,KG,33.8,31.41,31.41,2025-10-01,COMPLETED,4,DELIVERED_ON_TIME,203.15
ORD-SYNTH-1548,Potato,FARMER,RETAILER,Pune,Maharashtra,4433.57,KG,23.99,23.97,23.97,2025-10-02,COMPLETED,2,DELIVERED_ON_TIME,2125.45
ORD-SYNTH-1549,Rice,FPO,RETAILER,Hubballi,Karnataka,3141.52,KG,55.74,52.38,52.38,2025-10-02,COMPLETED,2,DELIVERED_ON_TIME,3291.06
ORD-SYNTH-1550,Wheat,FPO,RETAILER,Nashik,Maharashtra,4805.33,KG,25.25,23.32,23.32,2025-10-03,COMPLETED,4,DELIVERED_ON_TIME,2241.21
ORD-SYNTH-1551,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,2560.23,KG,30.78,29.78,29.78,2025-10-03,COMPLETED,3,DELIVERED_ON_TIME,1524.87
ORD-SYNTH-1552,Onion,FPO,BULK_PROCESSOR,Nashik,Maharashtra,1438.52,KG,30.78,30.69,30.69,2025-10-04,COMPLETED,1,DELIVERED_ON_TIME,882.96
ORD-SYNTH-1553,Potato,FARMER,WHOLESALER,Pune,Maharashtra,2385.63,KG,24.22,23.58,23.58,2025-10-04,COMPLETED,2,DELIVERED_ON_TIME,1125.06
ORD-SYNTH-1554,Rice,FPO,RETAILER,Hubballi,Karnataka,2295.1,KG,56.07,52.14,52.14,2025-10-05,COMPLETED,2,DELIVERED_ON_TIME,2393.33
ORD-SYNTH-1555,Wheat,FARMER,RETAILER,Nashik,Maharashtra,2166.87,KG,23.45,22.45,22.45,2025-10-05,COMPLETED,5,DELIVERED_ON_TIME,972.92
ORD-SYNTH-1556,Tomato,FARMER,BULK_PROCESSOR,Hubballi,Karnataka,1359.22,KG,28.89,28.78,28.78,2025-10-06,COMPLETED,2,DELIVERED_ON_TIME,782.37
ORD-SYNTH-1557,Onion,FPO,WHOLESALER,Nashik,Maharashtra,97.04,KG,35.89,34.83,34.83,2025-10-06,COMPLETED,3,DELIVERED_ON_TIME,67.6
ORD-SYNTH-1558,Potato,FARMER,WHOLESALER,Pune,Maharashtra,60.2,KG,20.98,19.89,19.89,2025-10-07,COMPLETED,3,DELIVERED_ON_TIME,23.95
ORD-SYNTH-1559,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,4063.22,KG,62.68,57.89,57.89,2025-10-07,COMPLETED,2,DELIVERED_ON_TIME,4704.4
ORD-SYNTH-1560,Wheat,FPO,WHOLESALER,Nashik,Maharashtra,783.0,KG,26.66,26.48,26.48,2025-10-08,COMPLETED,3,DELIVERED_ON_TIME,414.68
ORD-SYNTH-1561,Tomato,FPO,RETAILER,Hubballi,Karnataka,433.41,KG,32.1,30.86,30.86,2025-10-08,CANCELLED,4,CANCELLED,267.5
ORD-SYNTH-1562,Onion,FPO,WHOLESALER,Nashik,Maharashtra,1097.49,KG,30.8,29.78,29.78,2025-10-09,COMPLETED,1,DELIVERED_ON_TIME,653.67
ORD-SYNTH-1563,Potato,FARMER,RETAILER,Pune,Maharashtra,3688.34,KG,24.47,24.01,24.01,2025-10-09,COMPLETED,2,DELIVERED_ON_TIME,1771.14
ORD-SYNTH-1564,Rice,FPO,BULK_PROCESSOR,Hubballi,Karnataka,139.74,KG,58.94,54.56,54.56,2025-10-10,COMPLETED,2,DELIVERED_ON_TIME,152.48
ORD-SYNTH-1565,Wheat,FARMER,BULK_PROCESSOR,Nashik,Maharashtra,4060.66,KG,23.27,22.94,22.94,2025-10-10,COMPLETED,2,DELIVERED_ON_TIME,1863.03
ORD-SYNTH-1566,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,2195.86,KG,27.48,25.3,25.3,2025-10-11,COMPLETED,1,DELIVERED_ON_TIME,1111.11
ORD-SYNTH-1567,Onion,FARMER,RETAILER,Nashik,Maharashtra,2611.07,KG,33.36,32.61,32.61,2025-10-11,COMPLETED,2,DELIVERED_ON_TIME,1702.94
ORD-SYNTH-1568,Potato,FPO,RETAILER,Pune,Maharashtra,288.13,KG,23.09,21.83,21.83,2025-10-12,COMPLETED,3,DELIVERED_ON_TIME,125.8
ORD-SYNTH-1569,Rice,FARMER,WHOLESALER,Hubballi,Karnataka,3413.35,KG,60.81,57.87,57.87,2025-10-12,COMPLETED,1,DELIVERED_LATE,3950.61
ORD-SYNTH-1570,Wheat,FPO,BULK_PROCESSOR,Nashik,Maharashtra,2678.03,KG,26.96,26.05,26.05,2025-10-13,COMPLETED,1,DELIVERED_ON_TIME,1395.25
ORD-SYNTH-1571,Tomato,FPO,WHOLESALER,Hubballi,Karnataka,3076.51,KG,31.95,29.73,29.73,2025-10-13,COMPLETED,1,DELIVERED_ON_TIME,1829.29
ORD-SYNTH-1572,Onion,FPO,BULK_PROCESSOR,Nashik,Maharashtra,4593.41,KG,36.69,35.33,35.33,2025-10-14,COMPLETED,3,DELIVERED_ON_TIME,3245.7
ORD-SYNTH-1573,Potato,FARMER,BULK_PROCESSOR,Pune,Maharashtra,4152.43,KG,21.41,20.03,20.03,2025-10-14,COMPLETED,3,DELIVERED_ON_TIME,1663.46
ORD-SYNTH-1574,Rice,FPO,RETAILER,Hubballi,Karnataka,3433.44,KG,55.96,53.41,53.41,2025-10-15,COMPLETED,2,DELIVERED_ON_TIME,3667.6
