mandi_id,state,district,market_option,market_name,commodity,category,variety,min_price_inr_per_quintal,modal_price_inr_per_quintal,max_price_inr_per_quintal,price_date,market_arrivals_tonnes,price_status,price_source,is_official_price
MND-52067A7615,Uttar Pradesh,Shahjahanpur,C,Shahjahanpur — Regional Wholesale Market,Rose,Flowers & Medicinal Plants,Other,10710,11775,12985,2026-09-20,795.39,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-52067A7615,Uttar Pradesh,Shahjahanpur,C,Shahjahanpur — Regional Wholesale Market,Soybean,Oilseeds,Soyabeen,5335,5870,6305,2026-09-20,756.62,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-52067A7615,Uttar Pradesh,Shahjahanpur,C,Shahjahanpur — Regional Wholesale Market,Sugarcane,Cash & Fibre Crops,,315,340,380,2026-09-20,66.8,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-52067A7615,Uttar Pradesh,Shahjahanpur,C,Shahjahanpur — Regional Wholesale Market,Tea Leaves,Plantation & Beverage Crops,,12835,14900,16425,2026-09-20,847.66,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-52067A7615,Uttar Pradesh,Shahjahanpur,C,Shahjahanpur — Regional Wholesale Market,Tomato,Vegetables,Local,1330,1435,1545,2026-09-20,1198.98,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-52067A7615,Uttar Pradesh,Shahjahanpur,C,Shahjahanpur — Regional Wholesale Market,Turmeric,Spices & Condiments,Bulb,15295,16640,19085,2026-09-20,548.94,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-52067A7615,Uttar Pradesh,Shahjahanpur,C,Shahjahanpur — Regional Wholesale Market,Wheat,Cereals & Grains,Mill Quality,2385,2605,2990,2026-09-20,671.42,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Apple,Fruits,Royal Delicious,31585,36460,39885,2026-09-20,348.33,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Ashwagandha,Flowers & Medicinal Plants,Ashwagandha,10930,11835,13280,2026-09-20,1009.77,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Banana,Fruits,Karpura,3390,3740,4330,2026-09-20,358.77,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Berseem,Fodder Crops,Green Fodder,185,215,230,2026-09-20,250.49,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Black Gram,Pulses & Legumes,Urda/Urd,6245,6760,7300,2026-09-20,485.74,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Chickpea,Pulses & Legumes,,5370,6045,6825,2026-09-20,933.42,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Coconut,Plantation & Beverage Crops,Small,23775,25620,29695,2026-09-20,1189.38,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Coffee,Plantation & Beverage Crops,,17870,19860,22000,2026-09-20,998.11,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Cotton,Cash & Fibre Crops,Without Ginned Cotton,7065,7870,8655,2026-09-20,773.51,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Cumin,Spices & Condiments,Cummin Seed(Jeera),17510,20495,23535,2026-09-20,946.75,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Dry Red Chilli,Spices & Condiments,Red New,23155,25745,28455,2026-09-20,309.85,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Fodder Maize,Fodder Crops,Local,2035,2370,2620,2026-09-20,654.33,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Green Gram,Pulses & Legumes,Other,6545,7290,8160,2026-09-20,691.12,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Groundnut,Oilseeds,Other,7485,8775,9775,2026-09-20,779.6,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Jute,Cash & Fibre Crops,Other,11615,13125,14140,2026-09-20,380.44,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Lucerne,Fodder Crops,,425,470,545,2026-09-20,558.68,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Maize,Cereals & Grains,Local,2355,2625,3025,2026-09-20,1145.96,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Mango,Fruits,Other,875,1010,1100,2026-09-20,977.25,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Marigold,Flowers & Medicinal Plants,,2615,2830,3150,2026-09-20,1198.88,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Mustard,Oilseeds,Other,6660,7440,8135,2026-09-20,761.1,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Onion,Vegetables,Onion,2865,3165,3525,2026-09-20,273.79,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Potato,Vegetables,Other,405,445,485,2026-09-20,135.01,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Rice,Cereals & Grains,Fine(Basmati),4410,4970,5405,2026-09-20,616.63,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Rose,Flowers & Medicinal Plants,Other,9660,10765,12295,2026-09-20,1075.12,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Soybean,Oilseeds,Soyabeen,5230,5945,6835,2026-09-20,1170.13,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Sugarcane,Cash & Fibre Crops,,260,290,320,2026-09-20,253.69,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Tea Leaves,Plantation & Beverage Crops,,12165,14120,15445,2026-09-20,383.69,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Tomato,Vegetables,Local,1335,1565,1790,2026-09-20,520.87,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Turmeric,Spices & Condiments,Bulb,15080,17550,18895,2026-09-20,1077.73,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-F73AB6B2B4,Uttar Pradesh,Shamli,A,Shamli — Primary Local Mandi,Wheat,Cereals & Grains,Mill Quality,2175,2370,2575,2026-09-20,229.57,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Apple,Fruits,Royal Delicious,28035,32865,37015,2026-09-20,498.21,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Ashwagandha,Flowers & Medicinal Plants,Ashwagandha,11290,12650,14490,2026-09-20,302.23,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Banana,Fruits,Karpura,3100,3395,3710,2026-09-20,116.29,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Berseem,Fodder Crops,Green Fodder,185,200,225,2026-09-20,169.13,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Black Gram,Pulses & Legumes,Urda/Urd,6750,7455,8540,2026-09-20,1062.28,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Chickpea,Pulses & Legumes,,5335,5965,6480,2026-09-20,982.13,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Coconut,Plantation & Beverage Crops,Small,23610,26095,29035,2026-09-20,416.4,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Coffee,Plantation & Beverage Crops,,17835,19230,21030,2026-09-20,224.48,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Cotton,Cash & Fibre Crops,Without Ginned Cotton,6880,7900,9005,2026-09-20,166.32,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Cumin,Spices & Condiments,Cummin Seed(Jeera),18015,20455,23360,2026-09-20,928.11,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Dry Red Chilli,Spices & Condiments,Red New,27450,29810,33615,2026-09-20,702.28,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Fodder Maize,Fodder Crops,Local,2490,2850,3245,2026-09-20,379.09,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Green Gram,Pulses & Legumes,Other,8350,9150,10540,2026-09-20,997.33,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Groundnut,Oilseeds,Other,6420,7440,8100,2026-09-20,958.81,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Jute,Cash & Fibre Crops,Other,10755,12255,13295,2026-09-20,1056.9,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Lucerne,Fodder Crops,,490,545,590,2026-09-20,551.86,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Maize,Cereals & Grains,Local,2745,2990,3300,2026-09-20,1015.38,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Mango,Fruits,Other,1060,1220,1390,2026-09-20,607.86,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Marigold,Flowers & Medicinal Plants,,2795,3225,3735,2026-09-20,156.02,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Mustard,Oilseeds,Other,6615,7510,8125,2026-09-20,898.05,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Onion,Vegetables,Onion,2265,2505,2880,2026-09-20,541.69,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Potato,Vegetables,Other,430,465,515,2026-09-20,285.78,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Rice,Cereals & Grains,Fine(Basmati),4730,5140,5745,2026-09-20,551.52,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Rose,Flowers & Medicinal Plants,Other,12725,14685,16255,2026-09-20,668.89,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Soybean,Oilseeds,Soyabeen,4080,4520,4945,2026-09-20,245.87,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Sugarcane,Cash & Fibre Crops,,320,360,410,2026-09-20,49.9,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Tea Leaves,Plantation & Beverage Crops,,14590,15930,17695,2026-09-20,744.67,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Tomato,Vegetables,Local,1285,1390,1510,2026-09-20,1066.62,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Turmeric,Spices & Condiments,Bulb,13225,14285,16005,2026-09-20,588.73,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-DB28435ADB,Uttar Pradesh,Shamli,B,Shamli — Secondary Market Yard,Wheat,Cereals & Grains,Mill Quality,2685,3110,3535,2026-09-20,695.4,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Apple,Fruits,Royal Delicious,32765,35300,38070,2026-09-20,508.57,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Ashwagandha,Flowers & Medicinal Plants,Ashwagandha,12275,13295,14550,2026-09-20,103.63,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Banana,Fruits,Karpura,2890,3365,3670,2026-09-20,1127.41,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Berseem,Fodder Crops,Green Fodder,190,215,235,2026-09-20,174.27,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Black Gram,Pulses & Legumes,Urda/Urd,6795,7780,8330,2026-09-20,288.11,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Chickpea,Pulses & Legumes,,5835,6320,7115,2026-09-20,643.47,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Coconut,Plantation & Beverage Crops,Small,20160,23630,26730,2026-09-20,995.71,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Coffee,Plantation & Beverage Crops,,14775,16405,17855,2026-09-20,1043.16,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Cotton,Cash & Fibre Crops,Without Ginned Cotton,6210,6820,7590,2026-09-20,200.83,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Cumin,Spices & Condiments,Cummin Seed(Jeera),16805,19740,22325,2026-09-20,133.12,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Dry Red Chilli,Spices & Condiments,Red New,22420,25210,27815,2026-09-20,629.3,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Fodder Maize,Fodder Crops,Local,2415,2780,3065,2026-09-20,870.59,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Green Gram,Pulses & Legumes,Other,6360,7170,8205,2026-09-20,175.16,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Groundnut,Oilseeds,Other,6430,7240,8035,2026-09-20,844.71,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Jute,Cash & Fibre Crops,Other,12590,14400,16235,2026-09-20,379.17,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Lucerne,Fodder Crops,,425,495,550,2026-09-20,549.71,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Maize,Cereals & Grains,Local,2275,2580,2765,2026-09-20,429.6,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Mango,Fruits,Other,1025,1185,1315,2026-09-20,944.57,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Marigold,Flowers & Medicinal Plants,,2565,2800,3190,2026-09-20,918.0,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Mustard,Oilseeds,Other,6285,7030,8135,2026-09-20,499.45,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Onion,Vegetables,Onion,2720,2995,3445,2026-09-20,470.46,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Potato,Vegetables,Other,410,470,510,2026-09-20,64.87,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Rice,Cereals & Grains,Fine(Basmati),4345,4790,5550,2026-09-20,649.13,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Rose,Flowers & Medicinal Plants,Other,10215,11820,13710,2026-09-20,872.34,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Soybean,Oilseeds,Soyabeen,5490,6145,7090,2026-09-20,242.9,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Sugarcane,Cash & Fibre Crops,,305,335,360,2026-09-20,317.36,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Tea Leaves,Plantation & Beverage Crops,,15485,16690,18410,2026-09-20,802.66,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Tomato,Vegetables,Local,1475,1655,1840,2026-09-20,581.4,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Turmeric,Spices & Condiments,Bulb,13055,15070,17130,2026-09-20,488.43,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-4BCAE1BD9F,Uttar Pradesh,Shamli,C,Shamli — Regional Wholesale Market,Wheat,Cereals & Grains,Mill Quality,2070,2405,2780,2026-09-20,1174.78,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Apple,Fruits,Royal Delicious,26455,29795,32100,2026-09-20,427.92,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Ashwagandha,Flowers & Medicinal Plants,Ashwagandha,10940,12495,14190,2026-09-20,165.25,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Banana,Fruits,Karpura,3525,4020,4430,2026-09-20,389.07,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Berseem,Fodder Crops,Green Fodder,190,210,230,2026-09-20,46.56,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Black Gram,Pulses & Legumes,Urda/Urd,6935,7810,8875,2026-09-20,1033.38,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Chickpea,Pulses & Legumes,,5600,6220,7020,2026-09-20,993.58,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Coconut,Plantation & Beverage Crops,Small,23040,26275,28210,2026-09-20,264.29,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Coffee,Plantation & Beverage Crops,,15370,17350,19900,2026-09-20,261.81,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Cotton,Cash & Fibre Crops,Without Ginned Cotton,6940,7825,8610,2026-09-20,504.16,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Cumin,Spices & Condiments,Cummin Seed(Jeera),18370,20200,22445,2026-09-20,615.42,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Dry Red Chilli,Spices & Condiments,Red New,25940,27930,30725,2026-09-20,123.55,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Fodder Maize,Fodder Crops,Local,2425,2670,3065,2026-09-20,1118.98,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Green Gram,Pulses & Legumes,Other,5580,6485,7135,2026-09-20,684.4,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Groundnut,Oilseeds,Other,7305,8090,8705,2026-09-20,355.78,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Jute,Cash & Fibre Crops,Other,13825,15375,17225,2026-09-20,948.87,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Lucerne,Fodder Crops,,470,515,565,2026-09-20,211.36,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Maize,Cereals & Grains,Local,2540,2855,3260,2026-09-20,1059.61,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Mango,Fruits,Other,1070,1185,1290,2026-09-20,687.94,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Marigold,Flowers & Medicinal Plants,,2280,2655,2955,2026-09-20,587.35,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Mustard,Oilseeds,Other,6495,7590,8255,2026-09-20,1115.82,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Onion,Vegetables,Onion,3060,3325,3765,2026-09-20,826.31,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Potato,Vegetables,Other,295,340,375,2026-09-20,241.62,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
MND-487D7EAA73,Uttar Pradesh,Shrawasti,A,Shrawasti — Primary Local Mandi,Rice,Cereals & Grains,Fine(Basmati),4700,5420,6060,2026-09-20,215.41,SYNTHETIC_DEMO,Generated from user-provided anchor dataset,False
