location_id,state,district,location_type,display_name,primary_buyer_hub_city,primary_buyer_hub_district,data_status,verified
LOC-33FDBA507A,Punjab,Tarn Taran,DISTRICT,"Tarn Taran, Punjab",Ludhiana,Ludhiana,SYNTHETIC_DEMO,FALSE
LOC-65BCE400D5,Rajasthan,Ajmer,DISTRICT,"Ajmer, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-47F6BD70E2,Rajasthan,Alwar,DISTRICT,"Alwar, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-30A4064283,Rajasthan,Balotra,DISTRICT,"Balotra, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-B0BF11E472,Rajasthan,Banswara,DISTRICT,"Banswara, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-9CD69F9D0C,Rajasthan,Baran,DISTRICT,"Baran, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-CC09CE641F,Rajasthan,Barmer,DISTRICT,"Barmer, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-A5EDA37160,Rajasthan,Beawar,DISTRICT,"Beawar, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-8EE190FCED,Rajasthan,Bharatpur,DISTRICT,"Bharatpur, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-B4C7D1876E,Rajasthan,Bhilwara,DISTRICT,"Bhilwara, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-33AD36ACE4,Rajasthan,Bikaner,DISTRICT,"Bikaner, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-CED89AEE42,Rajasthan,Bundi,DISTRICT,"Bundi, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-77986112A6,Rajasthan,Chittorgarh,DISTRICT,"Chittorgarh, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-7304590979,Rajasthan,Churu,DISTRICT,"Churu, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-FB1524F4C2,Rajasthan,Dausa,DISTRICT,"Dausa, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-377D373421,Rajasthan,Deeg,DISTRICT,"Deeg, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-0343F725D4,Rajasthan,Dholpur,DISTRICT,"Dholpur, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-13F811C40C,Rajasthan,Didwana-Kuchaman,DISTRICT,"Didwana-Kuchaman, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-BEFE0B65F0,Rajasthan,Dungarpur,DISTRICT,"Dungarpur, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-62227F8E74,Rajasthan,Ganganagar,DISTRICT,"Ganganagar, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-786972972E,Rajasthan,Hanumangarh,DISTRICT,"Hanumangarh, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-5343827DFB,Rajasthan,Jaipur,DISTRICT,"Jaipur, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-32C95BE46B,Rajasthan,Jaisalmer,DISTRICT,"Jaisalmer, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-1A40010719,Rajasthan,Jalore,DISTRICT,"Jalore, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-FFCE112D64,Rajasthan,Jhalawar,DISTRICT,"Jhalawar, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-67AEE373F8,Rajasthan,Jhunjhunu,DISTRICT,"Jhunjhunu, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-30FB69842C,Rajasthan,Jodhpur,DISTRICT,"Jodhpur, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-3A81EDD012,Rajasthan,Karauli,DISTRICT,"Karauli, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-0F40347DF6,Rajasthan,Kota,DISTRICT,"Kota, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-C02DF2B400,Rajasthan,Nagaur,DISTRICT,"Nagaur, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-46A4889765,Rajasthan,Pali,DISTRICT,"Pali, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-582696860C,Rajasthan,Pratapgarh,DISTRICT,"Pratapgarh, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-DF92CE8700,Rajasthan,Rajsamand,DISTRICT,"Rajsamand, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-7365680D88,Rajasthan,Sawai Madhopur,DISTRICT,"Sawai Madhopur, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-36B3763FC6,Rajasthan,Sikar,DISTRICT,"Sikar, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-D12A4D6CD6,Rajasthan,Sirohi,DISTRICT,"Sirohi, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-F0CCE13D06,Rajasthan,Tonk,DISTRICT,"Tonk, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-FC82B25FFB,Rajasthan,Udaipur,DISTRICT,"Udaipur, Rajasthan",Jaipur,Jaipur,SYNTHETIC_DEMO,FALSE
LOC-ED712BB249,Sikkim,Gangtok,DISTRICT,"Gangtok, Sikkim",Gangtok,Gangtok,SYNTHETIC_DEMO,FALSE
LOC-4E8952F20B,Sikkim,Gyalshing,DISTRICT,"Gyalshing, Sikkim",Gangtok,Gangtok,SYNTHETIC_DEMO,FALSE
LOC-8F129DF5D9,Sikkim,Mangan,DISTRICT,"Mangan, Sikkim",Gangtok,Gangtok,SYNTHETIC_DEMO,FALSE
LOC-48C351AFDE,Sikkim,Namchi,DISTRICT,"Namchi, Sikkim",Gangtok,Gangtok,SYNTHETIC_DEMO,FALSE
LOC-07A6FDF0FF,Sikkim,Pakyong,DISTRICT,"Pakyong, Sikkim",Gangtok,Gangtok,SYNTHETIC_DEMO,FALSE
LOC-DC33B7B632,Sikkim,Soreng,DISTRICT,"Soreng, Sikkim",Gangtok,Gangtok,SYNTHETIC_DEMO,FALSE
LOC-1CE352C1A0,Tamil Nadu,Ariyalur,DISTRICT,"Ariyalur, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-0333E6EFB7,Tamil Nadu,Chengalpattu,DISTRICT,"Chengalpattu, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-25B0CF418F,Tamil Nadu,Chennai,DISTRICT,"Chennai, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-A1221D57A7,Tamil Nadu,Coimbatore,DISTRICT,"Coimbatore, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-CD97E847BF,Tamil Nadu,Cuddalore,DISTRICT,"Cuddalore, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-D92F401FF0,Tamil Nadu,Dharmapuri,DISTRICT,"Dharmapuri, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-6DD5DD9B32,Tamil Nadu,Dindigul,DISTRICT,"Dindigul, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-9111DD3A9C,Tamil Nadu,Erode,DISTRICT,"Erode, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-F4C2D805B7,Tamil Nadu,Kallakurichi,DISTRICT,"Kallakurichi, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-746DEC858B,Tamil Nadu,Kancheepuram,DISTRICT,"Kancheepuram, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-4EB7037A7D,Tamil Nadu,Kanniyakumari,DISTRICT,"Kanniyakumari, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-1AABB756FD,Tamil Nadu,Karur,DISTRICT,"Karur, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-7B3B9F585F,Tamil Nadu,Krishnagiri,DISTRICT,"Krishnagiri, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-65DC8AB67C,Tamil Nadu,Madurai,DISTRICT,"Madurai, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-37AE62EC90,Tamil Nadu,Mayiladuthurai,DISTRICT,"Mayiladuthurai, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-2DBC5350B6,Tamil Nadu,Nagapattinam,DISTRICT,"Nagapattinam, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-FFC0469257,Tamil Nadu,Namakkal,DISTRICT,"Namakkal, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-177E978EAA,Tamil Nadu,Perambalur,DISTRICT,"Perambalur, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-D3A2F8985E,Tamil Nadu,Pudukkottai,DISTRICT,"Pudukkottai, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-87752ECBD7,Tamil Nadu,Ramanathapuram,DISTRICT,"Ramanathapuram, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-1A3A4BD57B,Tamil Nadu,Ranipet,DISTRICT,"Ranipet, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-45934CA7B8,Tamil Nadu,Salem,DISTRICT,"Salem, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-9694E1CA2E,Tamil Nadu,Sivaganga,DISTRICT,"Sivaganga, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-7C9B0AEDA3,Tamil Nadu,Tenkasi,DISTRICT,"Tenkasi, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-D1D1784388,Tamil Nadu,Thanjavur,DISTRICT,"Thanjavur, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-502A359851,Tamil Nadu,The Nilgiris,DISTRICT,"The Nilgiris, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-771D8D6D63,Tamil Nadu,Theni,DISTRICT,"Theni, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-9B8F88305E,Tamil Nadu,Thoothukudi,DISTRICT,"Thoothukudi, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-DA153D7B60,Tamil Nadu,Tiruchirappalli,DISTRICT,"Tiruchirappalli, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-C864130042,Tamil Nadu,Tirunelveli,DISTRICT,"Tirunelveli, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-EAF0BF1C99,Tamil Nadu,Tirupathur,DISTRICT,"Tirupathur, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-AE889E3269,Tamil Nadu,Tiruppur,DISTRICT,"Tiruppur, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-55F14248D3,Tamil Nadu,Tiruvallur,DISTRICT,"Tiruvallur, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-ACAB2D1816,Tamil Nadu,Tiruvarur,DISTRICT,"Tiruvarur, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-45844C8E74,Tamil Nadu,Vellore,DISTRICT,"Vellore, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-F2A2D59472,Tamil Nadu,Viluppuram,DISTRICT,"Viluppuram, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-80A2019822,Tamil Nadu,Virudhunagar,DISTRICT,"Virudhunagar, Tamil Nadu",Chennai,Chennai,SYNTHETIC_DEMO,FALSE
LOC-B4E76294C9,Telangana,Adilabad,DISTRICT,"Adilabad, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-A3EC26E042,Telangana,Bhadradri Kothagudem,DISTRICT,"Bhadradri Kothagudem, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-51F3214ED6,Telangana,Hanumakonda,DISTRICT,"Hanumakonda, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-A3E1FDB7DB,Telangana,Hyderabad,DISTRICT,"Hyderabad, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-401BC943AA,Telangana,Jagitial,DISTRICT,"Jagitial, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-75B016EDB1,Telangana,Jangoan,DISTRICT,"Jangoan, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-4EEE112DCA,Telangana,Jayashankar Bhupalapally,DISTRICT,"Jayashankar Bhupalapally, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-7178BDECC5,Telangana,Jogulamba Gadwal,DISTRICT,"Jogulamba Gadwal, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-56B5C38C03,Telangana,Kamareddy,DISTRICT,"Kamareddy, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-8C30C2F4B9,Telangana,Karimnagar,DISTRICT,"Karimnagar, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-474657F250,Telangana,Khammam,DISTRICT,"Khammam, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-25B291B8AA,Telangana,Kumuram Bheem Asifabad,DISTRICT,"Kumuram Bheem Asifabad, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-E8BC2748B0,Telangana,Mahabubabad,DISTRICT,"Mahabubabad, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-0F52BF9028,Telangana,Mahabubnagar,DISTRICT,"Mahabubnagar, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-4EFAA33DDE,Telangana,Mancherial,DISTRICT,"Mancherial, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-4768E7A747,Telangana,Medak,DISTRICT,"Medak, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-714F171F09,Telangana,Medchal Malkajgiri,DISTRICT,"Medchal Malkajgiri, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-D869DE7DE4,Telangana,Mulugu,DISTRICT,"Mulugu, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-9DC6777BEE,Telangana,Nagarkurnool,DISTRICT,"Nagarkurnool, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-8B74C9C572,Telangana,Nalgonda,DISTRICT,"Nalgonda, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-A25029B53B,Telangana,Narayanpet,DISTRICT,"Narayanpet, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-F1FAAE5128,Telangana,Nirmal,DISTRICT,"Nirmal, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-1D78E767D2,Telangana,Nizamabad,DISTRICT,"Nizamabad, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-2335161FB7,Telangana,Peddapalli,DISTRICT,"Peddapalli, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-5ECF20FB60,Telangana,Rajanna Sircilla,DISTRICT,"Rajanna Sircilla, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-1590961D63,Telangana,Rangareddy,DISTRICT,"Rangareddy, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-D4F764FC4E,Telangana,Sangareddy,DISTRICT,"Sangareddy, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-C2172A405A,Telangana,Siddipet,DISTRICT,"Siddipet, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-8ADB0BD112,Telangana,Suryapet,DISTRICT,"Suryapet, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-EE643B7729,Telangana,Vikarabad,DISTRICT,"Vikarabad, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-C6900559E7,Telangana,Wanaparthy,DISTRICT,"Wanaparthy, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-23F939AC1A,Telangana,Warangal,DISTRICT,"Warangal, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-E8DB0933C1,Telangana,Yadadri Bhuvanagiri,DISTRICT,"Yadadri Bhuvanagiri, Telangana",Hyderabad,Hyderabad,SYNTHETIC_DEMO,FALSE
LOC-B1C3B6C4F8,Tripura,Dhalai,DISTRICT,"Dhalai, Tripura",Agartala,West Tripura,SYNTHETIC_DEMO,FALSE
LOC-C0E60DCA1E,Tripura,Gomati,DISTRICT,"Gomati, Tripura",Agartala,West Tripura,SYNTHETIC_DEMO,FALSE
LOC-8013E3F297,Tripura,Khowai,DISTRICT,"Khowai, Tripura",Agartala,West Tripura,SYNTHETIC_DEMO,FALSE
LOC-322032EF55,Tripura,North Tripura,DISTRICT,"North Tripura, Tripura",Agartala,West Tripura,SYNTHETIC_DEMO,FALSE
LOC-AD54C5E804,Tripura,Sepahijala,DISTRICT,"Sepahijala, Tripura",Agartala,West Tripura,SYNTHETIC_DEMO,FALSE
LOC-B0D056DE4D,Tripura,South Tripura,DISTRICT,"South Tripura, Tripura",Agartala,West Tripura,SYNTHETIC_DEMO,FALSE
LOC-4732FF4FD0,Tripura,Unakoti,DISTRICT,"Unakoti, Tripura",Agartala,West Tripura,SYNTHETIC_DEMO,FALSE
LOC-A570E13395,Tripura,West Tripura,DISTRICT,"West Tripura, Tripura",Agartala,West Tripura,SYNTHETIC_DEMO,FALSE
LOC-D90BDEEDDA,Uttar Pradesh,Agra,DISTRICT,"Agra, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-CE48232434,Uttar Pradesh,Aligarh,DISTRICT,"Aligarh, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-BCD98C9FD9,Uttar Pradesh,Ambedkar Nagar,DISTRICT,"Ambedkar Nagar, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-41A2C4BF5C,Uttar Pradesh,Amethi,DISTRICT,"Amethi, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-C806F252AA,Uttar Pradesh,Amroha,DISTRICT,"Amroha, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-36A059082E,Uttar Pradesh,Auraiya,DISTRICT,"Auraiya, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-7F3BDD3161,Uttar Pradesh,Ayodhya,DISTRICT,"Ayodhya, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-5D1FA78E9D,Uttar Pradesh,Azamgarh,DISTRICT,"Azamgarh, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-30EEB2CD3B,Uttar Pradesh,Baghpat,DISTRICT,"Baghpat, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-C1AFB2A4DD,Uttar Pradesh,Bahraich,DISTRICT,"Bahraich, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-522D8C0D65,Uttar Pradesh,Ballia,DISTRICT,"Ballia, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-6971A0CAE0,Uttar Pradesh,Balrampur,DISTRICT,"Balrampur, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-E8FD6181A7,Uttar Pradesh,Banda,DISTRICT,"Banda, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-AD290B9DF9,Uttar Pradesh,Barabanki,DISTRICT,"Barabanki, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-6831BD5981,Uttar Pradesh,Bareilly,DISTRICT,"Bareilly, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-F089E6B97A,Uttar Pradesh,Basti,DISTRICT,"Basti, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-40CEC84C63,Uttar Pradesh,Bhadohi,DISTRICT,"Bhadohi, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-7CC9F7D74E,Uttar Pradesh,Bijnor,DISTRICT,"Bijnor, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-0BAB688EFB,Uttar Pradesh,Budaun,DISTRICT,"Budaun, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-FFF2C39B16,Uttar Pradesh,Bulandshahr,DISTRICT,"Bulandshahr, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-B4B1787D58,Uttar Pradesh,Chandauli,DISTRICT,"Chandauli, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-CEB07A2AED,Uttar Pradesh,Chitrakoot,DISTRICT,"Chitrakoot, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-30090849C7,Uttar Pradesh,Deoria,DISTRICT,"Deoria, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-883E0E90EC,Uttar Pradesh,Etah,DISTRICT,"Etah, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-62D2613F0A,Uttar Pradesh,Etawah,DISTRICT,"Etawah, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-A67A4F969B,Uttar Pradesh,Farrukhabad,DISTRICT,"Farrukhabad, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-EE0A485AD2,Uttar Pradesh,Fatehpur,DISTRICT,"Fatehpur, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-6F6AA54F30,Uttar Pradesh,Firozabad,DISTRICT,"Firozabad, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-5DBC1960B8,Uttar Pradesh,Gautam Buddha Nagar,DISTRICT,"Gautam Buddha Nagar, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-474CDF1260,Uttar Pradesh,Ghaziabad,DISTRICT,"Ghaziabad, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-62AA7CA224,Uttar Pradesh,Ghazipur,DISTRICT,"Ghazipur, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-B5FDDA8CC9,Uttar Pradesh,Gonda,DISTRICT,"Gonda, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-22F1391CDD,Uttar Pradesh,Gorakhpur,DISTRICT,"Gorakhpur, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-AAA99597C5,Uttar Pradesh,Hapur,DISTRICT,"Hapur, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-800D1F2349,Uttar Pradesh,Hardoi,DISTRICT,"Hardoi, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-8AAC9F10EE,Uttar Pradesh,Hathras,DISTRICT,"Hathras, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-9519431673,Uttar Pradesh,Jalaun,DISTRICT,"Jalaun, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-75A98296F0,Uttar Pradesh,Jaunpur,DISTRICT,"Jaunpur, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-39C28D77F4,Uttar Pradesh,Jhansi,DISTRICT,"Jhansi, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-6EBCF5D96A,Uttar Pradesh,Kannauj,DISTRICT,"Kannauj, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-F72BACD1EF,Uttar Pradesh,Kanpur Dehat,DISTRICT,"Kanpur Dehat, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,DISTRICT,"Kanpur Nagar, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-97C125E657,Uttar Pradesh,Kasganj,DISTRICT,"Kasganj, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-518D7A6536,Uttar Pradesh,Kaushambi,DISTRICT,"Kaushambi, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-16A9BDE164,Uttar Pradesh,Kheri,DISTRICT,"Kheri, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-9B5707360F,Uttar Pradesh,Kushinagar,DISTRICT,"Kushinagar, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-59205C4D6E,Uttar Pradesh,Lalitpur,DISTRICT,"Lalitpur, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-DC4ACED1FF,Uttar Pradesh,Lucknow,DISTRICT,"Lucknow, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-B07188788C,Uttar Pradesh,Maharajganj,DISTRICT,"Maharajganj, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-D6262297CF,Uttar Pradesh,Mainpuri,DISTRICT,"Mainpuri, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-E25B3067CE,Uttar Pradesh,Mathura,DISTRICT,"Mathura, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
LOC-8B31A12EE8,Uttar Pradesh,Mau,DISTRICT,"Mau, Uttar Pradesh",Lucknow,Lucknow,SYNTHETIC_DEMO,FALSE
